id,firstname,lastname,image_path,dateofbirth,gender,continent_id,continent_name,country_id,country_name,country_image_path
35309,Dewald,Brevis,https://cdn.sportmonks.com/images/cricket/players/13/35309.png,29-04-2003,m,3,Africa,146,South Africa,https://cdn.sportmonks.com/images/countries/png/short/za.png
35312,Michael,Copeland,https://cdn.sportmonks.com/images/cricket/placeholder.png,10-04-2002,m,3,Africa,146,South Africa,https://cdn.sportmonks.com/images/countries/png/short/za.png
35315,Ethan-John,Cunningham,https://cdn.sportmonks.com/images/cricket/placeholder.png,28-07-2003,m,3,Africa,146,South Africa,https://cdn.sportmonks.com/images/countries/png/short/za.png
35318,Valentine,Kitime,https://cdn.sportmonks.com/images/cricket/placeholder.png,19-04-2003,m,3,Africa,146,South Africa,https://cdn.sportmonks.com/images/countries/png/short/za.png
35321,Kwena,Maphaka,https://cdn.sportmonks.com/images/cricket/placeholder.png,08-04-2006,m,3,Africa,146,South Africa,https://cdn.sportmonks.com/images/countries/png/short/za.png
35324,Gerhardus,Maree,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-12-2004,m,3,Africa,146,South Africa,https://cdn.sportmonks.com/images/countries/png/short/za.png
35327,Aphiwe,Mnyanda,https://cdn.sportmonks.com/images/cricket/placeholder.png,03-05-2004,m,3,Africa,146,South Africa,https://cdn.sportmonks.com/images/countries/png/short/za.png
35330,Jade,Smith,https://cdn.sportmonks.com/images/cricket/placeholder.png,03-02-2003,m,3,Africa,146,South Africa,https://cdn.sportmonks.com/images/countries/png/short/za.png
35333,Kaden,Solomons,https://cdn.sportmonks.com/images/cricket/placeholder.png,19-08-2003,m,3,Africa,146,South Africa,https://cdn.sportmonks.com/images/countries/png/short/za.png
35336,Joshua,Stephenson,https://cdn.sportmonks.com/images/cricket/placeholder.png,21-09-2003,m,3,Africa,146,South Africa,https://cdn.sportmonks.com/images/countries/png/short/za.png
35339,Asakhe,Tshaka,https://cdn.sportmonks.com/images/cricket/placeholder.png,15-07-2003,m,3,Africa,146,South Africa,https://cdn.sportmonks.com/images/countries/png/short/za.png
35342,Pascal,Murungi,https://cdn.sportmonks.com/images/cricket/placeholder.png,03-06-2004,m,3,Africa,4125,Uganda,https://cdn.sportmonks.com/images/countries/png/short/ug.png
35345,Munir,Ismail,https://cdn.sportmonks.com/images/cricket/placeholder.png,31-12-2005,m,3,Africa,4125,Uganda,https://cdn.sportmonks.com/images/countries/png/short/ug.png
35348,Brian,Asaba,https://cdn.sportmonks.com/images/cricket/placeholder.png,09-10-2004,m,3,Africa,4125,Uganda,https://cdn.sportmonks.com/images/countries/png/short/ug.png
35351,Isaac,Ategeka,https://cdn.sportmonks.com/images/cricket/placeholder.png,02-11-2004,m,3,Africa,4125,Uganda,https://cdn.sportmonks.com/images/countries/png/short/ug.png
35354,Joseph,Baguma,https://cdn.sportmonks.com/images/cricket/placeholder.png,04-08-2005,m,3,Africa,4125,Uganda,https://cdn.sportmonks.com/images/countries/png/short/ug.png
35357,Cyrus,Kakuru,https://cdn.sportmonks.com/images/cricket/placeholder.png,06-09-2003,m,3,Africa,4125,Uganda,https://cdn.sportmonks.com/images/countries/png/short/ug.png
35360,Christopher,Kidega,https://cdn.sportmonks.com/images/cricket/placeholder.png,29-10-2006,m,3,Africa,4125,Uganda,https://cdn.sportmonks.com/images/countries/png/short/ug.png
35363,Ronald,Lutaaya,https://cdn.sportmonks.com/images/cricket/placeholder.png,15-03-2003,m,3,Africa,4125,Uganda,https://cdn.sportmonks.com/images/countries/png/short/ug.png
35366,Juma,Miyaji,https://cdn.sportmonks.com/images/cricket/placeholder.png,05-04-2003,m,3,Africa,4125,Uganda,https://cdn.sportmonks.com/images/countries/png/short/ug.png
35369,Matthew,Musinguzi,https://cdn.sportmonks.com/images/cricket/placeholder.png,11-11-2003,m,3,Africa,4125,Uganda,https://cdn.sportmonks.com/images/countries/png/short/ug.png
35372,Akram,Nsubuga,https://cdn.sportmonks.com/images/cricket/placeholder.png,25-08-2004,m,3,Africa,4125,Uganda,https://cdn.sportmonks.com/images/countries/png/short/ug.png
35375,Edwin,Nuwagaba,https://cdn.sportmonks.com/images/cricket/placeholder.png,20-01-2004,m,3,Africa,4125,Uganda,https://cdn.sportmonks.com/images/countries/png/short/ug.png
35378,Pius,Oloka,https://cdn.sportmonks.com/images/cricket/placeholder.png,05-11-2003,m,3,Africa,4125,Uganda,https://cdn.sportmonks.com/images/countries/png/short/ug.png
35381,Ronald,Omara,https://cdn.sportmonks.com/images/cricket/placeholder.png,23-04-2005,m,3,Africa,4125,Uganda,https://cdn.sportmonks.com/images/countries/png/short/ug.png
35384,Ronald,Opio,https://cdn.sportmonks.com/images/cricket/placeholder.png,17-12-2002,m,3,Africa,4125,Uganda,https://cdn.sportmonks.com/images/countries/png/short/ug.png
35387,Jaden,Carmichael,https://cdn.sportmonks.com/images/cricket/placeholder.png,10-07-2003,m,2,Asia,24150873,West Indies,https://cdn.sportmonks.com/images/countries/png/short/westindies.png
35390,Jordan,Johnson,https://cdn.sportmonks.com/images/cricket/placeholder.png,26-04-2005,m,2,Asia,24150873,West Indies,https://cdn.sportmonks.com/images/countries/png/short/westindies.png
35393,Shaqkere,Parris,https://cdn.sportmonks.com/images/cricket/placeholder.png,15-07-2003,m,2,Asia,24150873,West Indies,https://cdn.sportmonks.com/images/countries/png/short/westindies.png
35396,Shiva,Sankar,https://cdn.sportmonks.com/images/cricket/placeholder.png,05-11-2002,m,2,Asia,24150873,West Indies,https://cdn.sportmonks.com/images/countries/png/short/westindies.png
35399,Barnabas,Maha,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2003,m,4,Oceania,55408,Papua New Guinea,https://cdn.sportmonks.com/images/countries/png/short/pg.png
35402,Boio,Ray,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2003,m,4,Oceania,55408,Papua New Guinea,https://cdn.sportmonks.com/images/countries/png/short/pg.png
35405,Sigo,Kelly,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2003,m,4,Oceania,55408,Papua New Guinea,https://cdn.sportmonks.com/images/countries/png/short/pg.png
35408,Malcolm,Aporo,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2003,m,4,Oceania,55408,Papua New Guinea,https://cdn.sportmonks.com/images/countries/png/short/pg.png
35411,Toua,Boe,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2003,m,4,Oceania,55408,Papua New Guinea,https://cdn.sportmonks.com/images/countries/png/short/pg.png
35414,Ryan,Ani,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2001,m,4,Oceania,55408,Papua New Guinea,https://cdn.sportmonks.com/images/countries/png/short/pg.png
35417,Aue,Oru,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2003,m,4,Oceania,55408,Papua New Guinea,https://cdn.sportmonks.com/images/countries/png/short/pg.png
35420,Katenalaki,Singi,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2003,m,4,Oceania,55408,Papua New Guinea,https://cdn.sportmonks.com/images/countries/png/short/pg.png
35423,Christopher,Kilapat,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2003,m,4,Oceania,55408,Papua New Guinea,https://cdn.sportmonks.com/images/countries/png/short/pg.png
35426,Junior,Morea,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2003,m,4,Oceania,55408,Papua New Guinea,https://cdn.sportmonks.com/images/countries/png/short/pg.png
35429,Peter,Karoho,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2003,m,4,Oceania,55408,Papua New Guinea,https://cdn.sportmonks.com/images/countries/png/short/pg.png
35432,Patrick,Nou,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2003,m,4,Oceania,55408,Papua New Guinea,https://cdn.sportmonks.com/images/countries/png/short/pg.png
35435,Rasan,Kevau,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2003,m,4,Oceania,55408,Papua New Guinea,https://cdn.sportmonks.com/images/countries/png/short/pg.png
35438,Karoho,Kevau,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2003,m,4,Oceania,55408,Papua New Guinea,https://cdn.sportmonks.com/images/countries/png/short/pg.png
35441,John,Kariko,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2003,m,4,Oceania,55408,Papua New Guinea,https://cdn.sportmonks.com/images/countries/png/short/pg.png
35444,Anoop,Chima,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2003,m,6,North America,1004,Canada,https://cdn.sportmonks.com/images/countries/png/short/ca.png
35447,Arjuna,Sukhu,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2003,m,6,North America,1004,Canada,https://cdn.sportmonks.com/images/countries/png/short/ca.png
35450,Ethan,Gibson,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2003,m,6,North America,1004,Canada,https://cdn.sportmonks.com/images/countries/png/short/ca.png
35453,Gavin,Niblock,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2003,m,6,North America,1004,Canada,https://cdn.sportmonks.com/images/countries/png/short/ca.png
35456,Gurnek Johal,Singh,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2003,m,6,North America,1004,Canada,https://cdn.sportmonks.com/images/countries/png/short/ca.png
35459,Harjap,Saini,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2003,m,6,North America,1004,Canada,https://cdn.sportmonks.com/images/countries/png/short/ca.png
35462,Jash,Shah,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2003,m,6,North America,1004,Canada,https://cdn.sportmonks.com/images/countries/png/short/ca.png
35465,Kairav,Sharma,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2003,m,6,North America,1004,Canada,https://cdn.sportmonks.com/images/countries/png/short/ca.png
35468,Mohit,Prashar,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2003,m,6,North America,1004,Canada,https://cdn.sportmonks.com/images/countries/png/short/ca.png
35471,Parmveer,Kharoud,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2003,m,6,North America,1004,Canada,https://cdn.sportmonks.com/images/countries/png/short/ca.png
35474,Sahil,Badin,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2003,m,6,North America,1004,Canada,https://cdn.sportmonks.com/images/countries/png/short/ca.png
35477,Sheel,Patel,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2003,m,6,North America,1004,Canada,https://cdn.sportmonks.com/images/countries/png/short/ca.png
35480,Siddh,Lad,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2003,m,6,North America,1004,Canada,https://cdn.sportmonks.com/images/countries/png/short/ca.png
35483,Yasir,Mahmood,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2003,m,6,North America,1004,Canada,https://cdn.sportmonks.com/images/countries/png/short/ca.png
35486,Ma ara,Ave,https://cdn.sportmonks.com/images/cricket/placeholder.png,06-07-1998,m,4,Oceania,2817,New Zealand,https://cdn.sportmonks.com/images/countries/png/short/nz.png
35489,Pervez Hossain,Emon,https://cdn.sportmonks.com/images/cricket/placeholder.png,12-06-2002,m,2,Asia,155043,Bangladesh,https://cdn.sportmonks.com/images/countries/png/short/bd.png
35495,Imran,Uzzaman,https://cdn.sportmonks.com/images/cricket/placeholder.png,04-11-1994,m,2,Asia,155043,Bangladesh,https://cdn.sportmonks.com/images/countries/png/short/bd.png
35498,Jubair,Hossain,https://cdn.sportmonks.com/images/cricket/placeholder.png,12-09-1995,m,2,Asia,155043,Bangladesh,https://cdn.sportmonks.com/images/countries/png/short/bd.png
35501,Shafiul,Hayet,https://cdn.sportmonks.com/images/cricket/placeholder.png,21-11-1997,m,2,Asia,155043,Bangladesh,https://cdn.sportmonks.com/images/countries/png/short/bd.png
35504,Kevin,Wickham,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2003,m,2,Asia,24150873,West Indies,https://cdn.sportmonks.com/images/countries/png/short/westindies.png
35507,Isaac,Higgins,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2003,m,4,Oceania,98,Australia,https://cdn.sportmonks.com/images/countries/png/short/au.png
35510,Liam,Blackford,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2003,m,4,Oceania,98,Australia,https://cdn.sportmonks.com/images/countries/png/short/au.png
35513,Liam,Doddrell,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2003,m,4,Oceania,98,Australia,https://cdn.sportmonks.com/images/countries/png/short/au.png
35516,Aidan,Cahill,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2003,m,4,Oceania,98,Australia,https://cdn.sportmonks.com/images/countries/png/short/au.png
35519,Harkirat,Bajwa,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2003,m,4,Oceania,98,Australia,https://cdn.sportmonks.com/images/countries/png/short/au.png
35522,Joel,Davies,https://cdn.sportmonks.com/images/cricket/placeholder.png,15-02-1988,m,4,Oceania,98,Australia,https://cdn.sportmonks.com/images/countries/png/short/au.png
35525,Joshua,Garner,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2003,m,4,Oceania,98,Australia,https://cdn.sportmonks.com/images/countries/png/short/au.png
35528,Nivethan,Radhakrishnan,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2003,m,4,Oceania,98,Australia,https://cdn.sportmonks.com/images/countries/png/short/au.png
35531,Sam,Rahaley,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2003,m,4,Oceania,98,Australia,https://cdn.sportmonks.com/images/countries/png/short/au.png
35534,Teague,Wyllie,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2003,m,4,Oceania,98,Australia,https://cdn.sportmonks.com/images/countries/png/short/au.png
35537,William,Salzmann,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2003,m,4,Oceania,98,Australia,https://cdn.sportmonks.com/images/countries/png/short/au.png
35540,Tom,Whitney,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2003,m,4,Oceania,98,Australia,https://cdn.sportmonks.com/images/countries/png/short/au.png
35543,Aubrey,Stockdale,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2003,m,4,Oceania,98,Australia,https://cdn.sportmonks.com/images/countries/png/short/au.png
35546,Campbell,Kellaway,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-11-2002,m,4,Oceania,98,Australia,https://cdn.sportmonks.com/images/countries/png/short/au.png
35549,Corey,Miller,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2003,m,4,Oceania,98,Australia,https://cdn.sportmonks.com/images/countries/png/short/au.png
35552,Jack,Nisbet,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2003,m,4,Oceania,98,Australia,https://cdn.sportmonks.com/images/countries/png/short/au.png
35555,Lachlan,Shaw,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2003,m,4,Oceania,98,Australia,https://cdn.sportmonks.com/images/countries/png/short/au.png
35558,Tobias,Snell,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2003,m,4,Oceania,98,Australia,https://cdn.sportmonks.com/images/countries/png/short/au.png
35561,Aayush,Dasmahapatra,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2003,m,1,Europe,1161,Scotland,https://cdn.sportmonks.com/images/countries/png/short/scotland.png
35564,Reuben,Wilson,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2003,m,1,Europe,14566098,Ireland Republic,https://cdn.sportmonks.com/images/countries/png/short/.png
35567,Mutagana,Fahad,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2003,m,3,Africa,4125,Uganda,https://cdn.sportmonks.com/images/countries/png/short/ug.png
35570,Yunusu,Sowobi,https://cdn.sportmonks.com/images/cricket/placeholder.png,20-11-2005,m,3,Africa,4125,Uganda,https://cdn.sportmonks.com/images/countries/png/short/ug.png
35573,Asimwe Muhammad,Abdallah,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2003,m,3,Africa,4125,Uganda,https://cdn.sportmonks.com/images/countries/png/short/ug.png
35576,Jaffer,Ochaya,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2003,m,3,Africa,4125,Uganda,https://cdn.sportmonks.com/images/countries/png/short/ug.png
35579,Musa Majid,Rama,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2003,m,3,Africa,4125,Uganda,https://cdn.sportmonks.com/images/countries/png/short/ug.png
35582,Pushpendra Singh,Rathore,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2003,m,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
35585,Hardus,Coetzer,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2003,m,3,Africa,146,South Africa,https://cdn.sportmonks.com/images/countries/png/short/za.png
35588,Caleb,Seleka,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2003,m,3,Africa,146,South Africa,https://cdn.sportmonks.com/images/countries/png/short/za.png
35591,Ghazi,Ghouri,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2003,m,2,Asia,52126,Pakistan,https://cdn.sportmonks.com/images/countries/png/short/pk.png
35594,Gata,Mika,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2003,m,4,Oceania,55408,Papua New Guinea,https://cdn.sportmonks.com/images/countries/png/short/pg.png
35597,Api,Ila,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2003,m,4,Oceania,55408,Papua New Guinea,https://cdn.sportmonks.com/images/countries/png/short/pg.png
35600,Muhammadullah,Najib,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2003,m,2,Asia,43444,Afghanistan,https://cdn.sportmonks.com/images/countries/png/short/af.png
35606,Lachie,Bangs,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2000,m,4,Oceania,98,Australia,https://cdn.sportmonks.com/images/countries/png/short/au.png
35609,Declan,Rugg,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2003,m,3,Africa,2325,Zimbabwe,https://cdn.sportmonks.com/images/countries/png/short/zw.png
35612,Matthew,Welch,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2003,m,3,Africa,2325,Zimbabwe,https://cdn.sportmonks.com/images/countries/png/short/zw.png
35615,Tadiwanashe,Mwale,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2003,m,3,Africa,2325,Zimbabwe,https://cdn.sportmonks.com/images/countries/png/short/zw.png
35618,Alex,Falao,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2003,m,3,Africa,2325,Zimbabwe,https://cdn.sportmonks.com/images/countries/png/short/zw.png
35621,Brian,Bennet,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2003,m,3,Africa,2325,Zimbabwe,https://cdn.sportmonks.com/images/countries/png/short/zw.png
35624,Matthew,Schonken,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2003,m,3,Africa,2325,Zimbabwe,https://cdn.sportmonks.com/images/countries/png/short/zw.png
35627,Ngenyasha,Zvinoera,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2003,m,3,Africa,2325,Zimbabwe,https://cdn.sportmonks.com/images/countries/png/short/zw.png
35630,Rogan,Wolhuter,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2003,m,3,Africa,2325,Zimbabwe,https://cdn.sportmonks.com/images/countries/png/short/zw.png
35633,Tanaka,Zvaita,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2003,m,3,Africa,2325,Zimbabwe,https://cdn.sportmonks.com/images/countries/png/short/zw.png
35636,Victor,Chirwa,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2003,m,3,Africa,2325,Zimbabwe,https://cdn.sportmonks.com/images/countries/png/short/zw.png
35639,Luyanda,Mtomba,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2003,m,3,Africa,2325,Zimbabwe,https://cdn.sportmonks.com/images/countries/png/short/zw.png
35642,Steven,Saul,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2003,m,3,Africa,2325,Zimbabwe,https://cdn.sportmonks.com/images/countries/png/short/zw.png
35645,Aishah,Chibanda,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2003,m,3,Africa,2325,Zimbabwe,https://cdn.sportmonks.com/images/countries/png/short/zw.png
35648,Connor,Mitchell,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2003,m,3,Africa,2325,Zimbabwe,https://cdn.sportmonks.com/images/countries/png/short/zw.png
35651,David,Bennet,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2003,m,3,Africa,2325,Zimbabwe,https://cdn.sportmonks.com/images/countries/png/short/zw.png
35654,Ngcini,Dube,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2003,m,3,Africa,2325,Zimbabwe,https://cdn.sportmonks.com/images/countries/png/short/zw.png
35657,Panashe,Taruvinga,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2003,m,3,Africa,2325,Zimbabwe,https://cdn.sportmonks.com/images/countries/png/short/zw.png
35660,Tashinga,Makoni,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2003,m,3,Africa,2325,Zimbabwe,https://cdn.sportmonks.com/images/countries/png/short/zw.png
35663,Tendekai,Mataranyika,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2003,m,3,Africa,2325,Zimbabwe,https://cdn.sportmonks.com/images/countries/png/short/zw.png
35666,Jack,Clayton,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2001,m,4,Oceania,98,Australia,https://cdn.sportmonks.com/images/countries/png/short/au.png
35669,Steven,McGiffin,https://cdn.sportmonks.com/images/cricket/placeholder.png,16-04-1997,m,4,Oceania,98,Australia,https://cdn.sportmonks.com/images/countries/png/short/au.png
35672,Ronan,McDonald,https://cdn.sportmonks.com/images/cricket/placeholder.png,30-06-1992,m,4,Oceania,98,Australia,https://cdn.sportmonks.com/images/countries/png/short/au.png
35675,Amit,Bhandari,https://cdn.sportmonks.com/images/cricket/placeholder.png,25-12-1999,m,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
35678,Karan,Umatt,https://cdn.sportmonks.com/images/cricket/placeholder.png,21-06-2004,m,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
35681,Mit,Mangukiya,https://cdn.sportmonks.com/images/cricket/placeholder.png,11-06-2001,m,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
35684,Parikshit,Patidar,https://cdn.sportmonks.com/images/cricket/placeholder.png,26-04-2002,m,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
35687,Dhruv,Patel,https://cdn.sportmonks.com/images/cricket/placeholder.png,24-12-2003,m,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
35690,Paramveer,Ghelani,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-07-2005,m,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
35693,Dhairya,Pandey,https://cdn.sportmonks.com/images/cricket/placeholder.png,29-05-2001,m,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
35696,Smith,Thakar,https://cdn.sportmonks.com/images/cricket/placeholder.png,04-10-1998,m,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
35699,Donald,Rane,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-04-1999,m,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
35702,Manav,Mehta,https://cdn.sportmonks.com/images/cricket/placeholder.png,28-12-1999,m,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
35705,Pahal,Agrawal,https://cdn.sportmonks.com/images/cricket/placeholder.png,11-12-2000,m,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
35708,Vishal,Solanki,https://cdn.sportmonks.com/images/cricket/placeholder.png,16-11-1997,m,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
35711,Abhijit,Kumar,https://cdn.sportmonks.com/images/cricket/placeholder.png,26-02-2000,m,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
35714,Dhruv N,Patel,https://cdn.sportmonks.com/images/cricket/placeholder.png,03-01-2003,m,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
35717,Pratik,Salunke,https://cdn.sportmonks.com/images/cricket/placeholder.png,24-10-1991,m,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
35720,Rajveer,Jadhav,https://cdn.sportmonks.com/images/cricket/placeholder.png,06-04-2004,m,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
35723,Riyaz,Diwan,https://cdn.sportmonks.com/images/cricket/placeholder.png,06-04-2000,m,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
35726,Yatharth,Gunchala,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-10-2003,m,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
35729,Hemanth,Punde,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2000,m,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
35732,Jainil,Bhatt,https://cdn.sportmonks.com/images/cricket/placeholder.png,17-07-2000,m,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
35735,Jay,Chavda,https://cdn.sportmonks.com/images/cricket/placeholder.png,27-03-2003,m,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
35738,Aayush,Rai,https://cdn.sportmonks.com/images/cricket/placeholder.png,10-09-2002,m,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
35741,Jaypal,Chad,https://cdn.sportmonks.com/images/cricket/placeholder.png,20-11-2000,m,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
35744,Keyur,Kale,https://cdn.sportmonks.com/images/cricket/placeholder.png,26-04-2004,m,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
35747,Yashwardhan,Singh,https://cdn.sportmonks.com/images/cricket/placeholder.png,30-03-1996,m,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
35750,Harshil,Prajapati,https://cdn.sportmonks.com/images/cricket/placeholder.png,15-09-2001,m,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
35753,Kinit,Patel,https://cdn.sportmonks.com/images/cricket/placeholder.png,16-08-2001,m,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
35756,Manav,Bedekar,https://cdn.sportmonks.com/images/cricket/placeholder.png,18-11-2003,m,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
35759,Rachesh,Tandel,https://cdn.sportmonks.com/images/cricket/placeholder.png,15-05-2003,m,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
35762,Abhishek,Baria,https://cdn.sportmonks.com/images/cricket/placeholder.png,28-05-2005,m,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
35765,Malhar,Ghewariya,https://cdn.sportmonks.com/images/cricket/placeholder.png,10-07-2000,m,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
35768,Shlok,Desai,https://cdn.sportmonks.com/images/cricket/placeholder.png,05-09-1997,m,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
35771,Amit,Passi,https://cdn.sportmonks.com/images/cricket/placeholder.png,27-08-1999,m,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
